pruid,prname,date,numconf,numtotal,numtoday
13,New Brunswick,1/8/2021,735,735,18
12,Nova Scotia,1/8/2021,1525,1525,2
11,Prince Edward Island,1/8/2021,102,102,0
60,Yukon,1/8/2021,70,70,1
61,Northwest Territories,1/8/2021,24,24,0
62,Nunavut,1/8/2021,266,266,0
99,Repatriated travellers,1/8/2021,13,13,0
1,Canada,1/8/2021,644349,644349,8766
59,British Columbia,1/9/2021,57170,57170,538
48,Alberta,1/9/2021,110641,110641,989
47,Saskatchewan,1/9/2021,17807,17807,332
46,Manitoba,1/9/2021,26166,26166,203
35,Ontario,1/9/2021,211837,211837,3443
24,Quebec,1/9/2021,226233,226233,3127
10,Newfoundland and Labrador,1/9/2021,392,392,0
13,New Brunswick,1/9/2021,765,765,30
12,Nova Scotia,1/9/2021,1528,1528,3
11,Prince Edward Island,1/9/2021,102,102,0
60,Yukon,1/9/2021,70,70,0
61,Northwest Territories,1/9/2021,24,24,0
62,Nunavut,1/9/2021,266,266,0
99,Repatriated travellers,1/9/2021,13,13,0
1,Canada,1/9/2021,653014,653014,8665
59,British Columbia,1/10/2021,57677,57677,507
48,Alberta,1/10/2021,111452,111452,811
47,Saskatchewan,1/10/2021,18114,18114,307
46,Manitoba,1/10/2021,26317,26317,151
35,Ontario,1/10/2021,215782,215782,3945
24,Quebec,1/10/2021,228821,228821,2588
10,Newfoundland and Labrador,1/10/2021,393,393,1
13,New Brunswick,1/10/2021,779,779,14
12,Nova Scotia,1/10/2021,1528,1528,0
11,Prince Edward Island,1/10/2021,102,102,0
60,Yukon,1/10/2021,70,70,0
61,Northwest Territories,1/10/2021,24,24,0
62,Nunavut,1/10/2021,266,266,0
99,Repatriated travellers,1/10/2021,13,13,0
1,Canada,1/10/2021,661334,661334,8320
59,British Columbia,1/11/2021,58107,58107,430
48,Alberta,1/11/2021,112091,112091,639
47,Saskatchewan,1/11/2021,18526,18526,412
46,Manitoba,1/11/2021,26448,26448,131
35,Ontario,1/11/2021,219120,219120,3338
24,Quebec,1/11/2021,230690,230690,1869
10,Newfoundland and Labrador,1/11/2021,393,393,0
13,New Brunswick,1/11/2021,800,800,21
12,Nova Scotia,1/11/2021,1533,1533,5
11,Prince Edward Island,1/11/2021,102,102,0
60,Yukon,1/11/2021,70,70,0
61,Northwest Territories,1/11/2021,24,24,0
62,Nunavut,1/11/2021,266,266,0
99,Repatriated travellers,1/11/2021,13,13,0
1,Canada,1/11/2021,668183,668183,6849
59,British Columbia,1/12/2021,58553,58553,446
48,Alberta,1/12/2021,112743,112743,652
47,Saskatchewan,1/12/2021,18774,18774,248
46,Manitoba,1/12/2021,26537,26537,89
35,Ontario,1/12/2021,222023,222023,2903
24,Quebec,1/12/2021,232624,232624,1934
10,Newfoundland and Labrador,1/12/2021,393,393,0
13,New Brunswick,1/12/2021,817,817,17
12,Nova Scotia,1/12/2021,1534,1534,1
11,Prince Edward Island,1/12/2021,103,103,1
60,Yukon,1/12/2021,70,70,0
61,Northwest Territories,1/12/2021,24,24,0
62,Nunavut,1/12/2021,266,266,0
99,Repatriated travellers,1/12/2021,13,13,0
1,Canada,1/12/2021,674470,674470,6287
59,British Columbia,1/13/2021,59072,59072,519
48,Alberta,1/13/2021,113618,113618,875
47,Saskatchewan,1/13/2021,19021,19021,247
46,Manitoba,1/13/2021,26693,26693,156
35,Ontario,1/13/2021,224984,224984,2961
24,Quebec,1/13/2021,234695,234695,2071
10,Newfoundland and Labrador,1/13/2021,393,393,0
13,New Brunswick,1/13/2021,836,836,19
12,Nova Scotia,1/13/2021,1542,1542,8
11,Prince Edward Island,1/13/2021,103,103,0
60,Yukon,1/13/2021,70,70,0
61,Northwest Territories,1/13/2021,24,24,0
62,Nunavut,1/13/2021,266,266,0
99,Repatriated travellers,1/13/2021,13,13,0
1,Canada,1/13/2021,681330,681330,6860
59,British Columbia,1/14/2021,59608,59608,536
48,Alberta,1/14/2021,114585,114585,967
47,Saskatchewan,1/14/2021,19333,19333,312
46,Manitoba,1/14/2021,26954,26954,261
35,Ontario,1/14/2021,228310,228310,3326
24,Quebec,1/14/2021,236827,236827,2132
10,Newfoundland and Labrador,1/14/2021,394,394,1
13,New Brunswick,1/14/2021,859,859,23
12,Nova Scotia,1/14/2021,1548,1548,6
11,Prince Edward Island,1/14/2021,104,104,1
60,Yukon,1/14/2021,70,70,0
61,Northwest Territories,1/14/2021,24,24,0
62,Nunavut,1/14/2021,266,266,0
99,Repatriated travellers,1/14/2021,13,13,0
1,Canada,1/14/2021,688895,688895,7565
59,British Columbia,1/15/2021,60117,60117,509
48,Alberta,1/15/2021,115370,115370,785
47,Saskatchewan,1/15/2021,19715,19715,382
46,Manitoba,1/15/2021,27142,27142,188
35,Ontario,1/15/2021,231308,231308,2998
24,Quebec,1/15/2021,238745,238745,1918
10,Newfoundland and Labrador,1/15/2021,395,395,1
13,New Brunswick,1/15/2021,884,884,25
12,Nova Scotia,1/15/2021,1550,1550,2
11,Prince Edward Island,1/15/2021,104,104,0
60,Yukon,1/15/2021,70,70,0
61,Northwest Territories,1/15/2021,25,25,1
62,Nunavut,1/15/2021,266,266,0
99,Repatriated travellers,1/15/2021,13,13,0
1,Canada,1/15/2021,695704,695704,6809
59,British Columbia,1/16/2021,60701,60701,584
48,Alberta,1/16/2021,116087,116087,717
47,Saskatchewan,1/16/2021,19985,19985,270
46,Manitoba,1/16/2021,27322,27322,180
35,Ontario,1/16/2021,234364,234364,3056
24,Quebec,1/16/2021,240970,240970,2225
10,Newfoundland and Labrador,1/16/2021,395,395,0
13,New Brunswick,1/16/2021,911,911,27
12,Nova Scotia,1/16/2021,1554,1554,4
11,Prince Edward Island,1/16/2021,104,104,0
60,Yukon,1/16/2021,70,70,0
61,Northwest Territories,1/16/2021,25,25,0
62,Nunavut,1/16/2021,266,266,0
99,Repatriated travellers,1/16/2021,13,13,0
1,Canada,1/16/2021,702767,702767,7063
59,British Columbia,1/17/2021,61146,61146,445
48,Alberta,1/17/2021,116837,116837,750
47,Saskatchewan,1/17/2021,20272,20272,287
46,Manitoba,1/17/2021,27511,27511,189
35,Ontario,1/17/2021,237786,237786,3422
24,Quebec,1/17/2021,242914,242914,1944
10,Newfoundland and Labrador,1/17/2021,396,396,1
13,New Brunswick,1/17/2021,947,947,36
12,Nova Scotia,1/17/2021,1557,1557,3
11,Prince Edward Island,1/17/2021,104,104,0
60,Yukon,1/17/2021,70,70,0
61,Northwest Territories,1/17/2021,28,28,3
62,Nunavut,1/17/2021,266,266,0
99,Repatriated travellers,1/17/2021,13,13,0
1,Canada,1/17/2021,709847,709847,7080
59,British Columbia,1/18/2021,61447,61447,301
48,Alberta,1/18/2021,117311,117311,474
47,Saskatchewan,1/18/2021,20562,20562,290
46,Manitoba,1/18/2021,27629,27629,118
35,Ontario,1/18/2021,240364,240364,2578
24,Quebec,1/18/2021,244348,244348,1434
10,Newfoundland and Labrador,1/18/2021,396,396,0
13,New Brunswick,1/18/2021,973,973,26
12,Nova Scotia,1/18/2021,1557,1557,0
11,Prince Edward Island,1/18/2021,108,108,4
60,Yukon,1/18/2021,70,70,0
61,Northwest Territories,1/18/2021,28,28,0
62,Nunavut,1/18/2021,266,266,0
99,Repatriated travellers,1/18/2021,13,13,0
1,Canada,1/18/2021,715072,715072,5225
59,British Columbia,1/19/2021,61912,61912,465
48,Alberta,1/19/2021,117767,117767,456
47,Saskatchewan,1/19/2021,20871,20871,309
46,Manitoba,1/19/2021,27740,27740,111
35,Ontario,1/19/2021,242277,242277,1913
24,Quebec,1/19/2021,245734,245734,1386
10,Newfoundland and Labrador,1/19/2021,396,396,0
13,New Brunswick,1/19/2021,1004,1004,31
12,Nova Scotia,1/19/2021,1561,1561,4
11,Prince Edward Island,1/19/2021,110,110,2
60,Yukon,1/19/2021,70,70,0
61,Northwest Territories,1/19/2021,30,30,2
62,Nunavut,1/19/2021,266,266,0
99,Repatriated travellers,1/19/2021,13,13,0
1,Canada,1/19/2021,719751,719751,4679
59,British Columbia,1/20/2021,62412,62412,500
48,Alberta,1/20/2021,118436,118436,669
47,Saskatchewan,1/20/2021,21112,21112,241
46,Manitoba,1/20/2021,27893,27893,153
35,Ontario,1/20/2021,244932,244932,2655
24,Quebec,1/20/2021,247236,247236,1502
10,Newfoundland and Labrador,1/20/2021,396,396,0
13,New Brunswick,1/20/2021,1025,1025,21
12,Nova Scotia,1/20/2021,1564,1564,3
11,Prince Edward Island,1/20/2021,110,110,0
60,Yukon,1/20/2021,70,70,0
61,Northwest Territories,1/20/2021,30,30,0
62,Nunavut,1/20/2021,266,266,0
99,Repatriated travellers,1/20/2021,13,13,0
1,Canada,1/20/2021,725495,725495,5744
59,British Columbia,1/21/2021,62976,62976,564
48,Alberta,1/21/2021,119114,119114,678
47,Saskatchewan,1/21/2021,21338,21338,226
46,Manitoba,1/21/2021,28089,28089,196
35,Ontario,1/21/2021,247564,247564,2632
24,Quebec,1/21/2021,248860,248860,1624
10,Newfoundland and Labrador,1/21/2021,397,397,1
13,New Brunswick,1/21/2021,1057,1057,32
12,Nova Scotia,1/21/2021,1565,1565,1
11,Prince Edward Island,1/21/2021,110,110,0
60,Yukon,1/21/2021,70,70,0
61,Northwest Territories,1/21/2021,31,31,1
62,Nunavut,1/21/2021,266,266,0
99,Repatriated travellers,1/21/2021,13,13,0
1,Canada,1/21/2021,731450,731450,5955
59,British Columbia,1/22/2021,63484,63484,508
48,Alberta,1/22/2021,119757,119757,643
47,Saskatchewan,1/22/2021,21643,21643,305
46,Manitoba,1/22/2021,28260,28260,171
35,Ontario,1/22/2021,250226,250226,2662
24,Quebec,1/22/2021,250491,250491,1631
10,Newfoundland and Labrador,1/22/2021,398,398,1
13,New Brunswick,1/22/2021,1087,1087,30
12,Nova Scotia,1/22/2021,1570,1570,5
11,Prince Edward Island,1/22/2021,110,110,0
60,Yukon,1/22/2021,70,70,0
61,Northwest Territories,1/22/2021,31,31,0
62,Nunavut,1/22/2021,267,267,1
99,Repatriated travellers,1/22/2021,13,13,0
1,Canada,1/22/2021,737407,737407,5957
59,British Columbia,1/23/2021,64011,64011,527
48,Alberta,1/23/2021,120330,120330,573
47,Saskatchewan,1/23/2021,21917,21917,274
46,Manitoba,1/23/2021,28476,28476,216
35,Ontario,1/23/2021,252585,252585,2359
24,Quebec,1/23/2021,252176,252176,1685
10,Newfoundland and Labrador,1/23/2021,398,398,0
13,New Brunswick,1/23/2021,1104,1104,17
12,Nova Scotia,1/23/2021,1570,1570,0
11,Prince Edward Island,1/23/2021,110,110,0
60,Yukon,1/23/2021,70,70,0
61,Northwest Territories,1/23/2021,31,31,0
62,Nunavut,1/23/2021,267,267,0
99,Repatriated travellers,1/23/2021,13,13,0
1,Canada,1/23/2021,743058,743058,5651
59,British Columbia,1/24/2021,64482,64482,471
48,Alberta,1/24/2021,120793,120793,463
47,Saskatchewan,1/24/2021,22177,22177,260
46,Manitoba,1/24/2021,28697,28697,221
35,Ontario,1/24/2021,255002,255002,2417
24,Quebec,1/24/2021,253633,253633,1457
10,Newfoundland and Labrador,1/24/2021,398,398,0
13,New Brunswick,1/24/2021,1124,1124,20
12,Nova Scotia,1/24/2021,1571,1571,1
11,Prince Edward Island,1/24/2021,110,110,0
60,Yukon,1/24/2021,70,70,0
61,Northwest Territories,1/24/2021,31,31,0
62,Nunavut,1/24/2021,280,280,13
99,Repatriated travellers,1/24/2021,13,13,0
1,Canada,1/24/2021,748381,748381,5323
59,British Columbia,1/25/2021,64828,64828,346
48,Alberta,1/25/2021,121535,121535,742
47,Saskatchewan,1/25/2021,22416,22416,239
46,Manitoba,1/25/2021,28810,28810,113
35,Ontario,1/25/2021,256960,256960,1958
24,Quebec,1/25/2021,254836,254836,1203
10,Newfoundland and Labrador,1/25/2021,398,398,0
13,New Brunswick,1/25/2021,1151,1151,27
12,Nova Scotia,1/25/2021,1571,1571,0
11,Prince Edward Island,1/25/2021,110,110,0
60,Yukon,1/25/2021,70,70,0
61,Northwest Territories,1/25/2021,31,31,0
62,Nunavut,1/25/2021,282,282,2
99,Repatriated travellers,1/25/2021,13,13,0
1,Canada,1/25/2021,753011,753011,4630
59,British Columbia,1/26/2021,65234,65234,406
48,Alberta,1/26/2021,121901,121901,366
47,Saskatchewan,1/26/2021,22646,22646,230
46,Manitoba,1/26/2021,28902,28902,92
35,Ontario,1/26/2021,258700,258700,1740
24,Quebec,1/26/2021,256002,256002,1166
10,Newfoundland and Labrador,1/26/2021,398,398,0
13,New Brunswick,1/26/2021,1161,1161,10
12,Nova Scotia,1/26/2021,1572,1572,1
11,Prince Edward Island,1/26/2021,110,110,0
60,Yukon,1/26/2021,70,70,0
61,Northwest Territories,1/26/2021,31,31,0
62,Nunavut,1/26/2021,282,282,0
99,Repatriated travellers,1/26/2021,13,13,0
1,Canada,1/26/2021,757022,757022,4011
59,British Columbia,1/27/2021,65719,65719,485
48,Alberta,1/27/2021,122360,122360,459
47,Saskatchewan,1/27/2021,22794,22794,148
46,Manitoba,1/27/2021,28996,28996,94
35,Ontario,1/27/2021,260370,260370,1670
24,Quebec,1/27/2021,257330,257330,1328
10,Newfoundland and Labrador,1/27/2021,400,400,2
13,New Brunswick,1/27/2021,1175,1175,14
12,Nova Scotia,1/27/2021,1576,1576,4
11,Prince Edward Island,1/27/2021,110,110,0
60,Yukon,1/27/2021,70,70,0
61,Northwest Territories,1/27/2021,31,31,0
62,Nunavut,1/27/2021,282,282,0
99,Repatriated travellers,1/27/2021,13,13,0
1,Canada,1/27/2021,761226,761226,4204
59,British Columbia,1/28/2021,66265,66265,546
48,Alberta,1/28/2021,122821,122821,461
47,Saskatchewan,1/28/2021,23038,23038,244
46,Manitoba,1/28/2021,29128,29128,132
35,Ontario,1/28/2021,262463,262463,2093
24,Quebec,1/28/2021,258698,258698,1368
10,Newfoundland and Labrador,1/28/2021,404,404,4
13,New Brunswick,1/28/2021,1202,1202,27
12,Nova Scotia,1/28/2021,1576,1576,0
11,Prince Edward Island,1/28/2021,111,111,1
60,Yukon,1/28/2021,70,70,0
61,Northwest Territories,1/28/2021,31,31,0
62,Nunavut,1/28/2021,283,283,1
99,Repatriated travellers,1/28/2021,13,13,0
1,Canada,1/28/2021,766103,766103,4877
59,British Columbia,1/29/2021,66779,66779,514
48,Alberta,1/29/2021,123364,123364,543
47,Saskatchewan,1/29/2021,23366,23366,328
46,Manitoba,1/29/2021,29280,29280,152
35,Ontario,1/29/2021,264300,264300,1837
24,Quebec,1/29/2021,259993,259993,1295
10,Newfoundland and Labrador,1/29/2021,408,408,4
13,New Brunswick,1/29/2021,1218,1218,16
12,Nova Scotia,1/29/2021,1577,1577,1
11,Prince Edward Island,1/29/2021,111,111,0
60,Yukon,1/29/2021,70,70,0
61,Northwest Territories,1/29/2021,31,31,0
62,Nunavut,1/29/2021,283,283,0
99,Repatriated travellers,1/29/2021,13,13,0
1,Canada,1/29/2021,770793,770793,4690
59,British Columbia,1/30/2021,67187,67187,408
48,Alberta,1/30/2021,123747,123747,383
47,Saskatchewan,1/30/2021,23626,23626,260
46,Manitoba,1/30/2021,29446,29446,166
35,Ontario,1/30/2021,266363,266363,2063
24,Quebec,1/30/2021,261360,261360,1367
10,Newfoundland and Labrador,1/30/2021,408,408,0
13,New Brunswick,1/30/2021,1230,1230,12
12,Nova Scotia,1/30/2021,1580,1580,3
11,Prince Edward Island,1/30/2021,111,111,0
60,Yukon,1/30/2021,70,70,0
61,Northwest Territories,1/30/2021,31,31,0
62,Nunavut,1/30/2021,284,284,1
99,Repatriated travellers,1/30/2021,13,13,0
1,Canada,1/30/2021,775456,775456,4663
59,British Columbia,1/31/2021,67660,67660,473
48,Alberta,1/31/2021,124208,124208,461
47,Saskatchewan,1/31/2021,23864,23864,238
46,Manitoba,1/31/2021,29564,29564,118
35,Ontario,1/31/2021,268211,268211,1848
24,Quebec,1/31/2021,262583,262583,1223
10,Newfoundland and Labrador,1/31/2021,408,408,0
13,New Brunswick,1/31/2021,1256,1256,26
12,Nova Scotia,1/31/2021,1580,1580,0
11,Prince Edward Island,1/31/2021,111,111,0
60,Yukon,1/31/2021,70,70,0
61,Northwest Territories,1/31/2021,31,31,0
62,Nunavut,1/31/2021,294,294,10
99,Repatriated travellers,1/31/2021,13,13,0
1,Canada,1/31/2021,779853,779853,4397
59,British Columbia,2/1/2021,67937,67937,277
48,Alberta,2/1/2021,124563,124563,355
47,Saskatchewan,2/1/2021,24011,24011,147
46,Manitoba,2/1/2021,29651,29651,87
35,Ontario,2/1/2021,270180,270180,1969
24,Quebec,2/1/2021,263473,263473,890
10,Newfoundland and Labrador,2/1/2021,408,408,0
13,New Brunswick,2/1/2021,1264,1264,8
12,Nova Scotia,2/1/2021,1581,1581,1
11,Prince Edward Island,2/1/2021,113,113,2
60,Yukon,2/1/2021,70,70,0
61,Northwest Territories,2/1/2021,31,31,0
62,Nunavut,2/1/2021,294,294,0
99,Repatriated travellers,2/1/2021,13,13,0
1,Canada,2/1/2021,783589,783589,3736
59,British Columbia,2/2/2021,68366,68366,429
48,Alberta,2/2/2021,124831,124831,268
47,Saskatchewan,2/2/2021,24236,24236,225
46,Manitoba,2/2/2021,29733,29733,82
35,Ontario,2/2/2021,270925,270925,745
24,Quebec,2/2/2021,264526,264526,1053
10,Newfoundland and Labrador,2/2/2021,408,408,0
13,New Brunswick,2/2/2021,1288,1288,24
12,Nova Scotia,2/2/2021,1582,1582,1
11,Prince Edward Island,2/2/2021,113,113,0
60,Yukon,2/2/2021,70,70,0
61,Northwest Territories,2/2/2021,32,32,1
62,Nunavut,2/2/2021,294,294,0
99,Repatriated travellers,2/2/2021,13,13,0
1,Canada,2/2/2021,786417,786417,2828
59,British Columbia,2/3/2021,68780,68780,414
48,Alberta,2/3/2021,125090,125090,259
47,Saskatchewan,2/3/2021,24430,24430,194
46,Manitoba,2/3/2021,29858,29858,125
35,Ontario,2/3/2021,272097,272097,1172
24,Quebec,2/3/2021,265579,265579,1053
10,Newfoundland and Labrador,2/3/2021,410,410,2
13,New Brunswick,2/3/2021,1302,1302,14
12,Nova Scotia,2/3/2021,1583,1583,1
11,Prince Edward Island,2/3/2021,113,113,0
60,Yukon,2/3/2021,70,70,0
61,Northwest Territories,2/3/2021,32,32,0
62,Nunavut,2/3/2021,294,294,0
99,Repatriated travellers,2/3/2021,13,13,0
1,Canada,2/3/2021,789651,789651,3234
59,British Columbia,2/4/2021,69245,69245,465
48,Alberta,2/4/2021,125672,125672,582
47,Saskatchewan,2/4/2021,24680,24680,250
46,Manitoba,2/4/2021,29968,29968,110
35,Ontario,2/4/2021,273660,273660,1563
24,Quebec,2/4/2021,266672,266672,1093
10,Newfoundland and Labrador,2/4/2021,411,411,1
13,New Brunswick,2/4/2021,1318,1318,16
12,Nova Scotia,2/4/2021,1584,1584,1
11,Prince Edward Island,2/4/2021,113,113,0
60,Yukon,2/4/2021,70,70,0
61,Northwest Territories,2/4/2021,32,32,0
62,Nunavut,2/4/2021,296,296,2
99,Repatriated travellers,2/4/2021,13,13,0
1,Canada,2/4/2021,793734,793734,4083
59,British Columbia,2/5/2021,69716,69716,471
48,Alberta,2/5/2021,126068,126068,396
47,Saskatchewan,2/5/2021,24946,24946,266
46,Manitoba,2/5/2021,30078,30078,110
35,Ontario,2/5/2021,275330,275330,1670
24,Quebec,2/5/2021,267773,267773,1101
10,Newfoundland and Labrador,2/5/2021,412,412,1
13,New Brunswick,2/5/2021,1325,1325,7
12,Nova Scotia,2/5/2021,1584,1584,0
11,Prince Edward Island,2/5/2021,113,113,0
60,Yukon,2/5/2021,70,70,0
61,Northwest Territories,2/5/2021,32,32,0
62,Nunavut,2/5/2021,296,296,0
99,Repatriated travellers,2/5/2021,13,13,0
1,Canada,2/5/2021,797756,797756,4022
59,British Columbia,2/6/2021,70144,70144,428
48,Alberta,2/6/2021,126416,126416,348
47,Saskatchewan,2/6/2021,25209,25209,263
46,Manitoba,2/6/2021,30158,30158,80
35,Ontario,2/6/2021,276718,276718,1388
24,Quebec,2/6/2021,268977,268977,1204
10,Newfoundland and Labrador,2/6/2021,415,415,3
13,New Brunswick,2/6/2021,1337,1337,12
12,Nova Scotia,2/6/2021,1584,1584,0
11,Prince Edward Island,2/6/2021,113,113,0
60,Yukon,2/6/2021,70,70,0
61,Northwest Territories,2/6/2021,32,32,0
62,Nunavut,2/6/2021,299,299,3
99,Repatriated travellers,2/6/2021,13,13,0
1,Canada,2/6/2021,801485,801485,3729
59,British Columbia,2/7/2021,70609,70609,465
48,Alberta,2/7/2021,126767,126767,351
47,Saskatchewan,2/7/2021,25403,25403,194
46,Manitoba,2/7/2021,30237,30237,79
35,Ontario,2/7/2021,278207,278207,1489
24,Quebec,2/7/2021,270058,270058,1081
10,Newfoundland and Labrador,2/7/2021,416,416,1
13,New Brunswick,2/7/2021,1344,1344,7
12,Nova Scotia,2/7/2021,1585,1585,1
11,Prince Edward Island,2/7/2021,113,113,0
60,Yukon,2/7/2021,70,70,0
61,Northwest Territories,2/7/2021,32,32,0
62,Nunavut,2/7/2021,299,299,0
99,Repatriated travellers,2/7/2021,13,13,0
1,Canada,2/7/2021,805153,805153,3668
59,British Columbia,2/8/2021,70952,70952,343
48,Alberta,2/8/2021,127036,127036,269
47,Saskatchewan,2/8/2021,25574,25574,171
46,Manitoba,2/8/2021,30289,30289,52
35,Ontario,2/8/2021,279472,279472,1265
24,Quebec,2/8/2021,270911,270911,853
10,Newfoundland and Labrador,2/8/2021,427,427,11
13,New Brunswick,2/8/2021,1346,1346,2
12,Nova Scotia,2/8/2021,1586,1586,1
11,Prince Edward Island,2/8/2021,113,113,0
60,Yukon,2/8/2021,70,70,0
61,Northwest Territories,2/8/2021,32,32,0
62,Nunavut,2/8/2021,299,299,0
99,Repatriated travellers,2/8/2021,13,13,0
1,Canada,2/8/2021,808120,808120,2967
59,British Columbia,2/9/2021,71387,71387,435
48,Alberta,2/9/2021,127231,127231,195
47,Saskatchewan,2/9/2021,25654,25654,80
46,Manitoba,2/9/2021,30360,30360,71
35,Ontario,2/9/2021,280494,280494,1022
24,Quebec,2/9/2021,271737,271737,826
10,Newfoundland and Labrador,2/9/2021,457,457,30
13,New Brunswick,2/9/2021,1361,1361,15
12,Nova Scotia,2/9/2021,1587,1587,1
11,Prince Edward Island,2/9/2021,114,114,1
60,Yukon,2/9/2021,70,70,0
61,Northwest Territories,2/9/2021,33,33,1
62,Nunavut,2/9/2021,299,299,0
99,Repatriated travellers,2/9/2021,13,13,0
1,Canada,2/9/2021,810797,810797,2677
59,British Columbia,2/10/2021,71856,71856,469
48,Alberta,2/10/2021,127570,127570,339
47,Saskatchewan,2/10/2021,25843,25843,189
46,Manitoba,2/10/2021,30417,30417,57
35,Ontario,2/10/2021,281566,281566,1072
24,Quebec,2/10/2021,272726,272726,989
10,Newfoundland and Labrador,2/10/2021,510,510,53
13,New Brunswick,2/10/2021,1375,1375,14
12,Nova Scotia,2/10/2021,1588,1588,1
11,Prince Edward Island,2/10/2021,114,114,0
60,Yukon,2/10/2021,70,70,0
61,Northwest Territories,2/10/2021,34,34,1
62,Nunavut,2/10/2021,300,300,1
99,Repatriated travellers,2/10/2021,13,13,0
1,Canada,2/10/2021,813982,813982,3185
59,British Columbia,2/11/2021,72305,72305,449
48,Alberta,2/11/2021,127921,127921,351
47,Saskatchewan,2/11/2021,25957,25957,114
